gene	logFC	pvals	adj_pvals	cluster
TMEM100	2.4972532	9.643461613241073e-18	3.348424171264262e-17	9
PLS3	1.3592086	9.396805879297963e-17	3.1692431296114545e-16	9
SDC4	1.3586107	1.3342508935070624e-16	4.49242725086553e-16	9
PTGER2	1.6738803	3.671675579066976e-16	1.227985143500661e-15	9
GREM1	2.4455273	5.497130992506509e-16	1.83237699750217e-15	9
COL21A1	1.9704746	1.21473874018414e-15	4.02898421288272e-15	9
NFKBIZ	1.212138	1.2626713749845241e-15	4.181031042995113e-15	9
ALDH1A2	2.9391623	1.571687491522135e-15	5.195661128998794e-15	9
EFNA1	1.244361	5.926146323883853e-15	1.920955048260568e-14	9
TUBB3	1.6690693	8.182755403053276e-15	2.6438628119719793e-14	9
PLAGL1	1.0472934	1.698262888085197e-14	5.460652373264299e-14	9
NT5C3	1.4969599	1.5191650435610837e-13	4.777248564657495e-13	9
DDX47	1.3103733	1.6392139207634805e-13	5.1386016324874e-13	9
GUSBP1	1.7094074	3.0231854711728747e-13	9.432715978698516e-13	9
KERA	4.0700364	3.796781076304917e-13	1.17912455785867e-12	9
EFNA5	1.0961285	4.212431176414484e-13	1.3061802097409252e-12	9
ZNF211	2.227912	4.43905476769032e-13	1.374320361514031e-12	9
DDIT4	1.2380819	1.5486423965622579e-12	4.721470721226396e-12	9
IER3IP1	1.1300467	1.8264639827299323e-12	5.560012123987617e-12	9
GLA	1.0284425	2.164229868385795e-12	6.558272328441803e-12	9
C2orf74	1.9994209	2.2598441837481836e-12	6.827323817970343e-12	9
MFSD1	1.0888597	2.4410878581409953e-12	7.35267427150902e-12	9
SERPINI1	1.7291627	6.175816084498531e-12	1.8428639100418018e-11	9
IFITM1	1.2616146	1.2491838026163404e-11	3.706776862363028e-11	9
HGF	2.642189	1.834241049241873e-11	5.3948266154172726e-11	9
ZNF586	1.9836196	2.3302103457396507e-11	6.813480543098394e-11	9
LOC401397	1.4932702	2.413848868593993e-11	7.047733922902168e-11	9
DANCR	1.2985854	3.933812981810435e-11	1.1435502854100103e-10	9
FKBP5	1.2649832	4.9631705125144364e-11	1.4406881023263969e-10	9
MSX2	1.0693638	5.074829873336526e-11	1.4709651806772542e-10	9
CYP1B1	2.0285797	6.780072462799631e-11	1.9567308694948433e-10	9
TAGLN	1.0117735	9.869423177704906e-11	2.8360411430186516e-10	9
CNN1	1.3036497	1.495775377089276e-10	4.2493618667308983e-10	9
WNT16	2.0756884	1.9867116854288373e-10	5.612179902341348e-10	9
ZNF708	1.7971025	2.044586582622674e-10	5.767522094845344e-10	9
CRISPLD1	1.1010966	2.5282703055235533e-10	7.101882880684139e-10	9
ZNF570	2.1418903	2.8999353166130583e-10	8.123068113762069e-10	9
DPT	2.9401562	3.1383106140112304e-10	8.766230765394499e-10	9
FGG	3.2030864	3.437602027997418e-10	9.575493114198937e-10	9
FGF13	2.5678277	4.4840864651524373e-10	1.242129214723667e-09	9
ZNF345	2.3792388	5.467503078726522e-10	1.502061285364429e-09	9
RMDN2	2.9596326	5.628787333692496e-10	1.5442489255672143e-09	9
DAZ4	8.385161	6.175335518281591e-10	1.6895582813355928e-09	9
B3GALTL	1.9838656	1.014125526528566e-09	2.7483076599690137e-09	9
ZNF222	2.4413404	1.3003842608773307e-09	3.514552056425218e-09	9
MIR3064	1.9601558	1.361072907112627e-09	3.67361108532423e-09	9
KLHDC1	2.3472276	1.517760404294256e-09	4.09099839432414e-09	9
ZNF337	1.8232131	2.809342468143075e-09	7.511610877387901e-09	9
ZNF404	2.5525515	3.5628517795937543e-09	9.488287029543953e-09	9
LINC00473	3.385935	3.680059202705556e-09	9.78739149655733e-09	9
MOXD1	3.2603524	3.795795590343176e-09	1.0081794396661821e-08	9
MT1X	1.0571504	4.110412827940478e-09	1.0888510802491333e-08	9
PRDM1	1.0673505	4.7016921097500655e-09	1.2438338914682713e-08	9
GUSBP9	1.6616971	4.808153240054698e-09	1.2686420158455668e-08	9
ZFHX4-AS1	1.5738357	6.452469391704138e-09	1.695786962340115e-08	9
ENPP2	1.8983837	1.995865576832022e-08	5.177342611756218e-08	9
ZNF571	2.0896144	2.3963087859345215e-08	6.19201236675587e-08	9
SULF1	1.1538643	2.4594360351325855e-08	6.346931703567962e-08	9
ZNF256	2.0811286	3.214821800892603e-08	8.2537145080683e-08	9
ZNF85	1.9542333	3.4885309329832744e-08	8.933497907767668e-08	9
LOC440173	3.070887	6.314749861890557e-08	1.5986708511115333e-07	9
ANGPT2	1.050071	6.677371300740177e-08	1.6862048739242873e-07	9
OCLM	1.6513399	9.102373167187087e-08	2.284158887625367e-07	9
ZNF253	1.927842	1.048689990477709e-07	2.625006233986756e-07	9
EFEMP1	1.7825688	1.545879523575869e-07	3.826434464296705e-07	9
ZNF383	1.7741266	1.7657206145830103e-07	4.3598039866247165e-07	9
ZNF14	1.8969524	1.8756175293653058e-07	4.6254439688416907e-07	9
FBXO32	1.2856295	1.9770129767085218e-07	4.863500557708541e-07	9
RBM45	2.0508344	2.9243205065603475e-07	7.158679330625086e-07	9
ZNF799	2.5414276	3.4821369714642096e-07	8.493017003571243e-07	9
INE1	1.402285	4.119382745967219e-07	1.0035037139993225e-06	9
ZNF141	1.7941849	7.244566680507318e-07	1.7393917600257667e-06	9
ZNF564	1.7575692	7.705193514245908e-07	1.845555332753511e-06	9
ZNF136	1.1634521	9.107453121275393e-07	2.1736164967244376e-06	9
HOXA11-AS	4.9241996	1.0043703534532442e-06	2.391357984412486e-06	9
ZNF487P	2.2991288	1.0886812977067885e-06	2.5859413247192128e-06	9
TFPI	1.4893475	1.1524724744208192e-06	2.7342170211644585e-06	9
HOXD1	1.1782767	1.2431383622377107e-06	2.945825502932964e-06	9
ZNF93	2.0367634	1.310975776313269e-06	3.1029012457118792e-06	9
ZNF727	1.5519658	1.3816802957161507e-06	3.2663836778159593e-06	9
POLB	1.275539	1.407388102313238e-06	3.3232304659108337e-06	9
HAS2	2.8499439	1.4593658377261908e-06	3.4378464964103435e-06	9
HCAR2	2.692833	1.6085013277472266e-06	3.7758247130216587e-06	9
ZNF699	2.3311367	2.049658151651908e-06	4.777757929258527e-06	9
TMEM116	1.8021506	2.613347432714798e-06	6.000797778908836e-06	9
LIPT1	2.0311208	2.764984395038785e-06	6.334443058508098e-06	9
ZBTB26	2.0918803	2.9489393653048287e-06	6.748145000697549e-06	9
ZNF844	1.9079242	3.1303771344860813e-06	7.146979759100642e-06	9
MIR568	2.3201656	3.2710265382258847e-06	7.442608733164698e-06	9
C1QTNF3	3.0640032	3.5221136350110052e-06	7.995717673123734e-06	9
ZNF17	2.0652316	5.148078552177094e-06	1.1555731879185396e-05	9
MRPL42P5	2.5127804	5.621636203176723e-06	1.2604565477974716e-05	9
PRIM1	1.6364913	6.136654328940872e-06	1.3713194031152786e-05	9
ZNF419	1.9183003	6.424185460862739e-06	1.4323713402146575e-05	9
MIR4461	1.3616989	6.624174270595768e-06	1.4753172094868081e-05	9
SRPX2	4.226468	8.280948038172902e-06	1.8260083876897247e-05	9
TADA1	1.3559254	9.454664128383609e-06	2.0802341316575597e-05	9
XGPY2	3.406692	9.744185956880216e-06	2.141579331182465e-05	9
ZNF773	1.9052745	1.4095991513220568e-05	3.074371104301105e-05	9
UEVLD	1.6877388	1.5391569710962175e-05	3.34599341542656e-05	9
ZNF439	2.2190382	1.579958506081175e-05	3.423528723902871e-05	9
PIGB	1.6051519	1.5881574081089608e-05	3.4375701474219926e-05	9
METTL21D	1.2161465	1.8978556031191275e-05	4.0770260002559126e-05	9
CABYR	1.9152901	2.35191930526017e-05	5.0201052406833934e-05	9
ULBP2	1.7232771	2.6756581362825118e-05	5.692889651664919e-05	9
SNORA48	1.8618214	3.01133201276345e-05	6.37994070500731e-05	9
ZNF700	1.6584129	3.148844497786786e-05	6.657176528090457e-05	9
F3	1.1788386	3.238097805449055e-05	6.838643728509093e-05	9
ZNF596	2.324453	3.59759105618591e-05	7.581856809664721e-05	9
SEC24B-AS1	2.0362763	4.135383256479432e-05	8.687779950587043e-05	9
ZNF233	2.6767473	5.8580055761629206e-05	0.00012216904225574392	9
CTH	1.885507	6.753561242169015e-05	0.00014026087730361402	9
HCAR3	3.1753101	7.69699771468229e-05	0.0001591933343264176	9
IGIP	2.8561344	7.947037925063382e-05	0.00016419499845172277	9
ZNF552	1.6690952	8.829471327683547e-05	0.00018205095520997005	9
NSUN3	1.5157486	8.909744845387808e-05	0.0001835168866197283	9
ZNF443	2.0722396	0.00011158040658693855	0.00022818079056633652	9
CALB2	1.4499214	0.00012528575870689935	0.0002554245845196725	9
ZNF563	2.383572	0.0001347417137789821	0.0002741438734058639	9
THBS1	1.005723	0.00013942434560664774	0.00028338281627367424	9
ZMYND12	2.2923183	0.00014808556811911003	0.00030037640592111566	9
RPS15AP10	2.0906281	0.00015092178583843454	0.00030550968793205375	9
ZNF565	1.5561589	0.0001779256487190708	0.00035835981615120005	9
A2M-AS1	1.9581068	0.00018166583232119484	0.0003647908279542065	9
CDR1	1.4368747	0.00019529455436140543	0.00039098008881162247	9
GAS2	2.0723307	0.0002489973404436114	0.0004960106383338872	9
POSTN	1.8851246	0.0002622420315948567	0.0005213559276239696	9
OGN	1.6588396	0.0002708179799411209	0.000537870863835394	9
COL9A1	1.0714332	0.00027177288417023907	0.0005392319130361886	9
FASTKD3	1.5266439	0.00029143132439456924	0.0005753826740267903	9
LOC100127983	1.7351278	0.0002961669625821155	0.0005841557447379004	9
ZNF816	1.8284842	0.0003068653430701135	0.0006046607745223912	9
ZNF736	1.1605759	0.00035062543979460766	0.0006888515516593471	9
OMD	2.1460516	0.00040884031607522534	0.0008000788964290124	9
ASTE1	1.1883885	0.00041245462573229967	0.0008063629046574774	9
MMP19	1.3352605	0.00046370158438895185	0.0009030215859570631	9
GCSHP3	1.7250694	0.0004683250180758051	0.0009111381674626558	9
SNORD114-3	2.6930082	0.0005108804433665315	0.0009910386874229518	9
SNORD80	1.582107	0.0005206185069492491	0.001008950594862886	9
ZNF675	1.2180488	0.000545169075981011	0.0010544856401953789	9
LGR5	2.6647167	0.000690295768153442	0.0013224056861177048	9
EPYC	6.5766025	0.0006967944726021902	0.0013335779379946224	9
ZNF613	1.7951623	0.0007535037220155654	0.0014393576351777754	9
LOC100289230	2.1364806	0.0009280612190264709	0.0017643749411149635	9
CYP2E1	2.8297505	0.0009341781596637168	0.001772634079058286	9
ZNF684	1.8862646	0.0009669452531547499	0.0018296031280127718	9
TRIM34	1.2517911	0.0010367219373842627	0.001957926227354604	9
FIBIN	1.5272362	0.0010915225604811974	0.002053664271836684	9
ADRB1	1.3351365	0.001110963994519935	0.0020882781851878475	9
TNFSF4	2.0827882	0.001121761774682746	0.002106594882033326	9
OR2A7	1.554235	0.0012870205991052728	0.0023944569285679496	9
XRCC6BP1	1.6273788	0.0014327680920380994	0.0026483484531169385	9
SFTA1P	3.8970785	0.0015418108223512578	0.0028342110704986357	9
OXSM	1.1976918	0.0016399475289707371	0.0030090780348086916	9
SCG2	2.6002264	0.0016839135994384546	0.0030869176891630697	9
C3orf55	2.458457	0.0017205685021654696	0.003148341266542488	9
ZNF468	1.2957706	0.0017975142039785362	0.0032801354087199563	9
ZNF214	1.9868702	0.001876196956109648	0.003420596091357608	9
KCNIP4	2.0114057	0.0019169874450639581	0.003485809904816495	9
PIGW	1.2747706	0.0021878439139290866	0.003949176739944199	9
CHCHD4	1.8439213	0.0021959684702795687	0.003960267755238177	9
CD24	1.1729099	0.0022376515402807986	0.004028175590064444	9
SLC25A20	1.1720045	0.002303999036814614	0.004136443513132161	9
ZNF30	1.6385391	0.0023861632079344042	0.004274753602697568	9
GUSBP5	1.8237514	0.002403916416397855	0.004292707886424741	9
RERG	1.2723017	0.0024593608058693056	0.00438388735449074	9
LARS2-AS1	2.0233006	0.00256705511901186	0.004571781155853714	9
RND1	1.030849	0.002640041284665943	0.004693406728295009	9
UBE2Q2P2	2.133062	0.002681085561523892	0.004762141317093948	9
LINC00693	3.3803728	0.0028579430946546	0.005067274990522341	9
GRP	4.510259	0.0029620033999420412	0.0052471273692507375	9
LOX	1.4845563	0.0030674725625890694	0.005424354664171653	9
KCNJ13	2.3869598	0.0032686128010879895	0.005769837248169443	9
ELOVL4	1.5503094	0.0034881531891629725	0.006135713613303381	9
REREP3	1.7010645	0.00352330918225264	0.006186671083850115	9
LOC100303749	1.2265778	0.003651084477856924	0.006394193481360638	9
HIST1H2BN	1.617171	0.003710545555815385	0.006486967754922002	9
CYYR1	1.0344305	0.003723185715448582	0.006503381162355601	9
RAB39B	1.4814562	0.004844572861778985	0.00841071677392185	9
MUSTN1	1.8598651	0.004901716811194597	0.008502544338585598	9
ZNF784	2.3270013	0.005392535665488	0.009329646480083047	9
BLID	2.3729928	0.005483324545833983	0.00946216487633129	9
GRK4	2.284	0.005804888739789195	0.009974035635376625	9
BCYRN1	1.1924661	0.005942709630243254	0.01017619597874714	9
TMEFF2	2.4419553	0.006179713399714282	0.010563612649084245	9
ST8SIA6	3.0908265	0.006241153661426155	0.010650432869327911	9
CYP24A1	5.8311553	0.0065298126358722605	0.011124041969117992	9
LOC653160	2.093703	0.0066083253813216504	0.011248213415015574	9
MKRN3	4.021726	0.006857343087860081	0.01164234819670642	9
C6orf164	2.548874	0.00687915516220503	0.011663971593018012	9
MYLK-AS1	2.0374732	0.006884487260992104	0.011663971593018012	9
HAS1	1.86674	0.006887575225677137	0.011663971593018012	9
GPC3	1.5212249	0.007345051420195907	0.012407181453033626	9
LOC644656	1.7180501	0.0076064027951704164	0.012807821567577591	9
ZNF77	1.5086834	0.007607846011141089	0.012807821567577591	9
LOC100130855	1.6097268	0.008079648684997722	0.013556457525163964	9
DKK2	2.2640054	0.008303010947366391	0.013919548947806188	9
SUMO4	2.1374645	0.00993257196077518	0.016499288971387343	9
TNMD	1.5389683	0.011071016586242318	0.018299200968995566	9
ADCYAP1	1.8174753	0.011955378791159904	0.01970514229498529	9
SNORD25	2.88705	0.012136830424748802	0.019961892145968423	9
TPK1	1.3253841	0.01223165241689851	0.020101318680194755	9
SNORD32A	1.9808873	0.012727812683804367	0.02086526669476126	9
SLC10A6	1.6751723	0.014689797890278666	0.0238664466129629	9
NELL2	1.1481743	0.014963870963414748	0.024213383435946194	9
ZNF845	1.7380254	0.015677283099805834	0.025285940483557798	9
MIR411	1.742443	0.016340709273117374	0.026229067854120987	9
LOC728989	1.8915757	0.018119094169464046	0.02892113993529776	9
CDRT4	1.7296255	0.018707375324096144	0.029765115869683605	9
LOC100505933	3.2555707	0.019484842614583324	0.03095288739409583	9
SYT4	4.77748	0.020539495820436064	0.03252493399910699	9
DAZ3	4.921853	0.022583088954027622	0.035591944766000985	9
ZNF204P	1.6095172	0.023043175847088305	0.03625991478692102	9
LOC729013	1.0142807	0.02736098474908918	0.04261835630699249	9
ACTG1P4	2.6871617	0.028621727615779774	0.04440919723162107	9
ZRANB2-AS2	2.1631944	0.028732465376128037	0.04454645794748533	9
ABCC6P2	3.1490207	0.029050690180342363	0.04497010863830087	9
NAP1L2	1.7589216	0.029845804518056747	0.04609390659159343	9
MIR1282	2.00745	0.030341279286979824	0.046822961862623184	9
MIR3198-2	2.2800312	0.031204929061642458	0.04811862615519269	9
ZNF732	2.1931982	0.03168225843641201	0.048741936056018474	9
MT-ND2	3.058663	0.0	0.0	10
MT-CO3	2.7161298	0.0	0.0	10
MT-CO2	2.5412781	0.0	0.0	10
MT-ND4	2.1890845	0.0	0.0	10
COL1A1	2.8013623	3.9247536757848717e-194	5.451046771923433e-193	10
CYR61	1.9511735	1.0444433717915633e-80	4.435003701875004e-80	10
FN1	1.7919649	1.2274861656433901e-70	4.658391520468274e-70	10
VCAN	2.2841127	1.186424538235999e-55	3.77842209629299e-55	10
WIF1	1.8864883	4.1242824763959226e-52	1.2366664097139198e-51	10
DLK1	2.5664852	3.239743029855043e-49	9.417857644927452e-49	10
OSR2	1.6587355	2.5464378457399526e-36	6.318704331860924e-36	10
RASL11B	1.6895633	4.441164761507239e-34	1.0701601834957203e-33	10
EFEMP1	2.9171784	2.9106588024876215e-32	6.832532400205684e-32	10
WNT16	2.7403812	3.352018290805919e-31	7.732452804627264e-31	10
SFRP2	1.417859	2.922221677656765e-27	6.457948458909978e-27	10
CRABP1	1.8735878	5.4435692188899524e-27	1.196388839316473e-26	10
HIST1H4C	1.37061	6.536105478842732e-27	1.4333564646584937e-26	10
HOXC10	1.8178216	3.6082485536190005e-22	7.371294287270686e-22	10
ID4	1.3506663	1.0399682896300239e-20	2.0716499793426772e-20	10
HOXD1	1.8579693	2.8545838291005045e-20	5.630342858186399e-20	10
COL9A1	2.138275	1.0897405548508992e-19	2.1263230338554133e-19	10
FRZB	1.7080101	2.379844605173103e-17	4.460814630127653e-17	10
COL6A3	1.1469012	4.541860669545301e-14	7.975172378481652e-14	10
GREM1	1.2800895	2.5628741588080453e-13	4.414942564699475e-13	10
BAMBI	1.0115393	1.3580494012497173e-10	2.2136094559897593e-10	10
DPT	1.9688915	1.4640256223238333e-06	2.122449380114127e-06	10
TFF3	2.0556607	0.00019290239985975292	0.00025566918470477527	10
HIGD1B	1.0588757	0.0004499746554545425	0.0005870510834371069	10
RP11-168E14	1.0814822	0.02329895442632702	0.027266184232097153	10
WIF1	5.0078006	3.223806900466812e-170	5.418162857927415e-169	11
FN1	4.146998	2.2609904661823674e-158	3.3249859796799517e-157	11
MTRNR2L8	2.0115676	8.381248902056133e-164	1.3095701409462707e-162	11
PDK3	4.5093517	2.335524897419514e-104	2.0220994782852934e-103	11
CRABP1	4.302254	2.8406049136720304e-103	2.4072922997220597e-102	11
SPARC	2.454733	5.968264572729757e-105	5.235319800640137e-104	11
MEOX2	2.9640033	4.346277736406046e-104	3.746791152074177e-103	11
AGMO	6.577126	7.512208621908906e-86	5.443629436165873e-85	11
COL1A1	1.9203235	1.5837862085961573e-83	1.1312758632829694e-82	11
QPCT	4.3135405	1.5408486181285637e-66	9.570488311357537e-66	11
CHAD	7.578404	5.123150748199459e-65	3.0677549390415916e-64	11
MTRNR2L1	1.1194429	1.0143896609985176e-67	6.359809786824562e-67	11
SAT1	1.9557385	1.7690896889858575e-56	9.910866604962787e-56	11
RIN2	2.393145	6.124029635843459e-47	3.0929442605269992e-46	11
B3GALTL	5.005609	8.692092227055158e-44	4.168869173647558e-43	11
TIMP1	1.7454356	8.795319424938893e-44	4.208286806190858e-43	11
SNAI2	2.0993526	2.6597101848478916e-43	1.2605261539563468e-42	11
SFRP2	2.8311048	6.968712777227134e-42	3.2488171455604353e-41	11
CCDC80	2.109006	7.0928920979607566e-40	3.2022086221041787e-39	11
AQP1	2.7528856	1.4768160645677088e-36	6.324694066671129e-36	11
SYCE1	9.150141	6.674751859905081e-36	2.8163509957405405e-35	11
MAGEA9	5.47643	2.030760574950521e-33	8.205093232123317e-33	11
NTRK2	2.4707015	2.3172667126686723e-33	9.325016952389023e-33	11
USH1C	6.047622	6.234199957968952e-33	2.488702578031518e-32	11
DHRS3	1.6884584	5.4089223132028444e-33	2.167904734750639e-32	11
DANCR	2.6035557	1.417777077146865e-31	5.516642323528658e-31	11
SERPINE2	2.222602	7.343693764349356e-31	2.8190763010938025e-30	11
NUDT4P1	2.7789605	2.9152482731114075e-29	1.085753546782647e-28	11
TEKT4P2	2.3623195	2.0625882570708136e-26	7.366386632395762e-26	11
OSR1	2.836086	7.372564931366904e-26	2.6005520040094903e-25	11
COMP	4.9034543	7.854513573205462e-26	2.7656737933822053e-25	11
RASL11B	2.2171257	8.720521805663454e-26	3.0652097735196677e-25	11
CNIH	1.8419796	4.501851613711862e-25	1.56314292142773e-24	11
GLA	1.9095368	2.016843080459145e-24	6.906996850887483e-24	11
THBS2	3.8164558	7.009766739993889e-23	2.3444035919712003e-22	11
COL21A1	2.3744867	1.954950826783084e-21	6.388728192101582e-21	11
HOXC10	1.8753693	1.4141589284427728e-20	4.539836046365242e-20	11
SRSF10	1.6509494	1.0251949016417264e-19	3.2188222971482773e-19	11
LOC284454	1.3635881	1.4892515540293608e-19	4.661194222314118e-19	11
MAGEA11	6.387585	2.40011991438728e-18	7.362331025727853e-18	11
IRF4	2.8749495	5.9541549778919034e-18	1.807027307402702e-17	11
TIMP3	1.0979155	9.484642036310418e-18	2.8611288193998243e-17	11
GNG10	1.4817222	2.2160728037456986e-16	6.498747225060699e-16	11
EMP1	1.367893	2.3765590897664486e-16	6.949003186451603e-16	11
NNMT	2.460897	3.300964769244476e-16	9.637853340859783e-16	11
CTSL1	1.5092493	6.8280942291561e-16	1.990698025993032e-15	11
BAMBI	1.729582	1.1221450534394694e-15	3.262049573951946e-15	11
H19	2.3925831	1.3152544586992828e-15	3.812331764345748e-15	11
CDR1	3.5977504	2.60396188966905e-15	7.504212938527522e-15	11
LOC100127983	4.1896877	1.551378333491298e-14	4.401073286500136e-14	11
IER3IP1	1.3457643	2.0431622308393306e-14	5.755386565744594e-14	11
SAGE1	8.643832	4.6686869609525524e-14	1.3077554512472137e-13	11
SLCO2A1	1.7151277	1.8883769868863064e-13	5.166558103656105e-13	11
HLA-DPA1	1.051217	6.222110347467172e-13	1.6930912510114756e-12	11
SNORD99	4.174189	1.3921004155595647e-12	3.737182323649838e-12	11
MXRA5	1.4831332	1.976319390644104e-12	5.291350443491577e-12	11
PRELP	3.535655	2.216123364182133e-12	5.909662304485688e-12	11
MYOC	9.053379	2.6706353245464144e-12	7.102753522729825e-12	11
C4orf52	1.8353124	2.6807123369195494e-12	7.120085888232535e-12	11
LOC100128252	1.819345	1.4296875058946394e-11	3.7038536422140915e-11	11
MIR100HG	1.448619	3.952333983224402e-11	1.0108271056839903e-10	11
MGP	1.7237041	4.383115618259102e-11	1.1181417393518118e-10	11
SPATA22	7.7297187	7.101886082809911e-11	1.7956728401542125e-10	11
AOC2	7.107267	1.0098252086525738e-10	2.537249267971291e-10	11
HOXD1	1.4949179	1.3147662946011487e-09	3.1681115532557802e-09	11
PLK2	1.1741512	1.6871161274510764e-09	4.0555676140650875e-09	11
OLFML3	1.2031027	1.9095851622098107e-09	4.57934091657029e-09	11
GUSBP1	1.8280821	2.3142653148672868e-09	5.536519892027002e-09	11
CD24	2.1321023	4.566598746878567e-09	1.0808517744091282e-08	11
COL15A1	1.2548926	6.110221445319989e-09	1.4410899635188654e-08	11
MKX	2.6765969	7.054100075065811e-09	1.656488036752189e-08	11
KCNIP4	4.4012227	1.5461356572353165e-08	3.579017725081751e-08	11
